지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),현지기압(hPa),해면기압(hPa),적설(cm),year,month,day,hour
108,서울,2019-01-09 18:00:00,-2.0,0.0,1.4,290.0,24.0,1.3,1020.4,1031.4,0.0,2019,1,9,18
108,서울,2019-01-09 19:00:00,-2.8,0.0,0.8,270.0,27.0,1.3,1020.2,1031.3,0.0,2019,1,9,19
108,서울,2019-01-09 20:00:00,-3.4,0.0,1.7,290.0,29.0,1.4,1020.0,1031.1,0.0,2019,1,9,20
108,서울,2019-01-09 21:00:00,-4.0,0.0,1.6,290.0,30.0,1.4,1019.6,1030.7,0.0,2019,1,9,21
108,서울,2019-01-09 22:00:00,-4.2,0.0,1.6,270.0,30.0,1.3,1019.6,1030.7,0.0,2019,1,9,22
108,서울,2019-01-09 23:00:00,-4.4,0.0,1.7,270.0,30.0,1.3,1019.1,1030.2,0.0,2019,1,9,23
108,서울,2019-01-10 00:00:00,-4.3,0.0,1.4,270.0,31.0,1.4,1018.4,1029.5,0.0,2019,1,10,0
108,서울,2019-01-10 01:00:00,-4.1,0.0,1.2,290.0,31.0,1.4,1017.8,1028.9,0.0,2019,1,10,1
108,서울,2019-01-10 02:00:00,-3.9,0.0,2.6,290.0,31.0,1.4,1017.8,1028.9,0.0,2019,1,10,2
108,서울,2019-01-10 03:00:00,-4.2,0.0,1.4,250.0,30.0,1.3,1017.6,1028.7,0.0,2019,1,10,3
108,서울,2019-01-10 04:00:00,-4.0,0.0,1.7,290.0,29.0,1.3,1017.0,1028.1,0.0,2019,1,10,4
108,서울,2019-01-10 05:00:00,-4.1,0.0,2.2,270.0,30.0,1.4,1016.4,1027.5,0.0,2019,1,10,5
108,서울,2019-01-10 06:00:00,-4.2,0.0,0.4,0.0,31.0,1.4,1016.3,1027.4,0.0,2019,1,10,6
108,서울,2019-01-10 07:00:00,-4.3,0.0,0.5,360.0,30.0,1.3,1016.2,1027.3,0.0,2019,1,10,7
108,서울,2019-01-10 08:00:00,-4.1,0.0,0.5,20.0,32.0,1.5,1015.9,1027.0,0.0,2019,1,10,8
108,서울,2019-01-10 09:00:00,-3.8,0.0,0.6,20.0,33.0,1.5,1016.0,1027.1,0.0,2019,1,10,9
108,서울,2019-01-10 10:00:00,-2.2,0.0,1.0,340.0,32.0,1.7,1016.2,1027.2,0.0,2019,1,10,10
108,서울,2019-01-10 11:00:00,-1.0,0.0,0.4,0.0,32.0,1.8,1016.1,1027.0,0.0,2019,1,10,11
108,서울,2019-01-10 12:00:00,2.0,0.0,1.6,290.0,36.0,2.5,1015.1,1025.9,0.0,2019,1,10,12
108,서울,2019-01-10 13:00:00,2.2,0.0,2.5,230.0,43.0,3.1,1014.2,1025.0,0.0,2019,1,10,13
108,서울,2019-01-10 14:00:00,1.9,0.0,3.0,290.0,39.0,2.7,1013.8,1024.6,0.0,2019,1,10,14
108,서울,2019-01-10 15:00:00,2.3,0.0,3.0,290.0,50.0,3.6,1013.9,1024.7,0.0,2019,1,10,15
108,서울,2019-01-10 16:00:00,2.7,0.0,2.7,250.0,51.0,3.8,1014.2,1025.0,0.0,2019,1,10,16
108,서울,2019-01-10 17:00:00,2.2,0.0,1.8,270.0,54.0,3.9,1014.5,1025.3,0.0,2019,1,10,17
108,서울,2019-01-10 18:00:00,1.5,0.0,1.6,290.0,60.0,4.1,1014.6,1025.4,0.0,2019,1,10,18
108,서울,2019-01-10 19:00:00,1.0,0.0,1.6,270.0,65.0,4.3,1015.3,1026.2,0.0,2019,1,10,19
108,서울,2019-01-10 20:00:00,0.8,0.0,1.9,200.0,69.0,4.5,1015.8,1026.7,0.0,2019,1,10,20
108,서울,2019-01-10 21:00:00,0.6,0.0,0.8,230.0,75.0,4.8,1015.4,1026.3,0.0,2019,1,10,21
108,서울,2019-01-10 22:00:00,0.6,0.0,0.3,0.0,77.0,4.9,1015.3,1026.2,0.0,2019,1,10,22
108,서울,2019-01-10 23:00:00,0.5,0.0,0.7,20.0,78.0,5.0,1015.1,1026.0,0.0,2019,1,10,23
108,서울,2019-01-11 00:00:00,0.6,0.0,0.7,270.0,75.0,4.8,1015.2,1026.1,0.0,2019,1,11,0
108,서울,2019-01-11 01:00:00,0.7,0.0,0.6,290.0,75.0,4.8,1015.3,1026.2,0.0,2019,1,11,1
108,서울,2019-01-11 02:00:00,0.8,0.0,0.4,0.0,74.0,4.8,1015.4,1026.3,0.0,2019,1,11,2
108,서울,2019-01-11 03:00:00,0.6,0.0,0.7,320.0,75.0,4.8,1015.5,1026.4,0.0,2019,1,11,3
108,서울,2019-01-11 04:00:00,0.3,0.0,0.4,0.0,76.0,4.8,1015.3,1026.2,0.0,2019,1,11,4
108,서울,2019-01-11 05:00:00,0.1,0.0,0.6,20.0,76.0,4.7,1015.2,1026.1,0.0,2019,1,11,5
108,서울,2019-01-11 06:00:00,0.1,0.0,1.0,20.0,75.0,4.6,1015.6,1026.5,0.0,2019,1,11,6
108,서울,2019-01-11 07:00:00,-0.1,0.0,0.6,20.0,76.0,4.6,1016.2,1027.1,0.0,2019,1,11,7
108,서울,2019-01-11 08:00:00,-0.3,0.0,1.1,20.0,78.0,4.7,1016.1,1027.0,0.0,2019,1,11,8
108,서울,2019-01-11 09:00:00,-0.2,0.0,1.3,50.0,75.0,4.5,1016.1,1027.0,0.0,2019,1,11,9
108,서울,2019-01-11 10:00:00,1.1,0.0,1.3,70.0,66.0,4.4,1016.4,1027.3,0.0,2019,1,11,10
108,서울,2019-01-11 11:00:00,2.9,0.0,1.3,90.0,56.0,4.2,1016.1,1026.9,0.0,2019,1,11,11
108,서울,2019-01-11 12:00:00,4.7,0.0,1.2,110.0,47.0,4.0,1015.6,1026.3,0.0,2019,1,11,12
108,서울,2019-01-11 13:00:00,5.9,0.0,0.8,270.0,42.0,3.9,1014.9,1025.5,0.0,2019,1,11,13
108,서울,2019-01-11 14:00:00,6.8,0.0,0.9,340.0,41.0,4.1,1013.7,1024.3,0.0,2019,1,11,14
108,서울,2019-01-11 15:00:00,6.5,0.0,0.9,340.0,43.0,4.2,1013.7,1024.3,0.0,2019,1,11,15
108,서울,2019-01-11 16:00:00,6.0,0.0,0.8,50.0,43.0,4.0,1013.4,1024.0,0.0,2019,1,11,16
108,서울,2019-01-11 17:00:00,5.0,0.0,1.2,50.0,45.0,3.9,1013.1,1023.8,0.0,2019,1,11,17
108,서울,2019-01-11 18:00:00,4.3,0.0,1.2,340.0,45.0,3.7,1013.5,1024.2,0.0,2019,1,11,18
108,서울,2019-01-11 19:00:00,3.7,0.0,2.2,290.0,47.0,3.8,1013.6,1024.3,0.0,2019,1,11,19
108,서울,2019-01-11 20:00:00,2.9,0.0,1.2,320.0,49.0,3.7,1013.2,1023.9,0.0,2019,1,11,20
108,서울,2019-01-11 21:00:00,2.2,0.0,0.6,360.0,52.0,3.7,1012.3,1023.1,0.0,2019,1,11,21
108,서울,2019-01-11 22:00:00,1.6,0.0,1.5,290.0,54.0,3.7,1011.9,1022.7,0.0,2019,1,11,22
108,서울,2019-01-11 23:00:00,1.6,0.0,0.6,320.0,54.0,3.7,1012.0,1022.8,0.0,2019,1,11,23
108,서울,2019-01-12 00:00:00,1.2,0.0,0.4,0.0,58.0,3.9,1011.4,1022.2,0.0,2019,1,12,0
108,서울,2019-01-12 01:00:00,1.5,0.0,0.2,0.0,52.0,3.5,1011.2,1022.0,0.0,2019,1,12,1
108,서울,2019-01-12 02:00:00,1.4,0.0,0.6,290.0,56.0,3.8,1011.3,1022.1,0.0,2019,1,12,2
108,서울,2019-01-12 03:00:00,1.5,0.0,0.4,0.0,54.0,3.7,1011.6,1022.4,0.0,2019,1,12,3
108,서울,2019-01-12 04:00:00,1.4,0.0,0.4,0.0,52.0,3.5,1011.3,1022.1,0.0,2019,1,12,4
108,서울,2019-01-12 05:00:00,1.5,0.0,0.8,20.0,53.0,3.6,1011.3,1022.1,0.0,2019,1,12,5
108,서울,2019-01-12 06:00:00,1.5,0.0,0.3,0.0,54.0,3.7,1011.6,1022.4,0.0,2019,1,12,6
108,서울,2019-01-12 07:00:00,1.3,0.0,0.3,0.0,53.0,3.6,1012.0,1022.8,0.0,2019,1,12,7
108,서울,2019-01-12 08:00:00,1.0,0.0,0.7,360.0,56.0,3.7,1012.0,1022.8,0.0,2019,1,12,8
108,서울,2019-01-12 09:00:00,1.3,0.0,0.4,0.0,51.0,3.4,1012.2,1023.0,0.0,2019,1,12,9
108,서울,2019-01-12 10:00:00,2.5,0.0,1.5,270.0,52.0,3.8,1012.6,1023.4,0.0,2019,1,12,10
108,서울,2019-01-12 11:00:00,3.8,0.0,1.0,270.0,46.0,3.7,1012.3,1023.0,0.0,2019,1,12,11
108,서울,2019-01-12 12:00:00,5.7,0.0,1.3,290.0,37.0,3.4,1011.6,1022.2,0.0,2019,1,12,12
108,서울,2019-01-12 13:00:00,6.8,0.0,2.0,290.0,35.0,3.5,1011.0,1021.6,0.0,2019,1,12,13
108,서울,2019-01-12 14:00:00,7.0,0.0,2.9,290.0,35.0,3.5,1010.8,1021.3,0.0,2019,1,12,14
108,서울,2019-01-12 15:00:00,7.8,0.0,1.8,290.0,33.0,3.5,1010.6,1021.1,0.0,2019,1,12,15
108,서울,2019-01-12 16:00:00,6.9,0.0,1.7,250.0,34.0,3.4,1011.6,1022.2,0.0,2019,1,12,16
108,서울,2019-01-12 17:00:00,5.5,0.0,2.9,270.0,42.0,3.8,1012.5,1023.1,0.0,2019,1,12,17
108,서울,2019-01-12 18:00:00,3.8,0.0,2.8,290.0,46.0,3.7,1013.0,1023.7,0.0,2019,1,12,18
108,서울,2019-01-12 19:00:00,2.7,0.0,1.1,340.0,48.0,3.6,1012.9,1023.6,0.0,2019,1,12,19
108,서울,2019-01-12 20:00:00,2.2,0.0,1.6,290.0,45.0,3.2,1013.1,1023.9,0.0,2019,1,12,20
108,서울,2019-01-12 21:00:00,1.4,0.0,2.7,290.0,50.0,3.4,1013.0,1023.8,0.0,2019,1,12,21
108,서울,2019-01-12 22:00:00,0.7,0.0,1.0,270.0,53.0,3.4,1013.2,1024.0,0.0,2019,1,12,22
108,서울,2019-01-12 23:00:00,0.0,0.0,0.5,20.0,53.0,3.2,1013.1,1024.0,0.0,2019,1,12,23
108,서울,2019-01-13 00:00:00,-0.6,0.0,1.3,290.0,56.0,3.3,1013.5,1024.4,0.0,2019,1,13,0
108,서울,2019-01-13 01:00:00,-1.0,0.0,1.9,270.0,60.0,3.4,1013.9,1024.8,0.0,2019,1,13,1
108,서울,2019-01-13 02:00:00,-0.8,0.0,1.4,270.0,61.0,3.5,1014.7,1025.6,0.0,2019,1,13,2
108,서울,2019-01-13 03:00:00,-1.4,0.0,0.8,270.0,60.0,3.3,1014.8,1025.7,0.0,2019,1,13,3
108,서울,2019-01-13 04:00:00,-2.2,0.0,0.6,50.0,59.0,3.1,1014.3,1025.3,0.0,2019,1,13,4
108,서울,2019-01-13 05:00:00,-2.6,0.0,0.9,360.0,62.0,3.1,1014.1,1025.1,0.0,2019,1,13,5
108,서울,2019-01-13 06:00:00,-2.9,0.0,0.7,360.0,64.0,3.2,1014.0,1025.0,0.0,2019,1,13,6
108,서울,2019-01-13 07:00:00,-2.9,0.0,0.5,20.0,63.0,3.1,1014.2,1025.2,0.0,2019,1,13,7
108,서울,2019-01-13 08:00:00,-2.9,0.0,0.5,360.0,64.0,3.2,1014.7,1025.7,0.0,2019,1,13,8
108,서울,2019-01-13 09:00:00,-2.4,0.0,0.4,0.0,56.0,2.9,1015.4,1026.4,0.0,2019,1,13,9
108,서울,2019-01-13 10:00:00,-0.3,0.0,1.5,270.0,51.0,3.0,1015.7,1026.6,0.0,2019,1,13,10
108,서울,2019-01-13 11:00:00,2.5,0.0,1.6,270.0,42.0,3.1,1015.7,1026.5,0.0,2019,1,13,11
108,서울,2019-01-13 12:00:00,4.0,0.0,1.6,290.0,32.0,2.6,1014.9,1025.6,0.0,2019,1,13,12
108,서울,2019-01-13 13:00:00,6.3,0.0,2.3,200.0,31.0,3.0,1014.0,1024.6,0.0,2019,1,13,13
108,서울,2019-01-13 14:00:00,7.0,0.0,2.4,290.0,26.0,2.6,1013.9,1024.5,0.0,2019,1,13,14
108,서울,2019-01-13 15:00:00,7.1,0.0,3.0,270.0,25.0,2.5,1014.1,1024.7,0.0,2019,1,13,15
108,서울,2019-01-13 16:00:00,7.2,0.0,1.7,290.0,26.0,2.6,1013.8,1024.4,0.0,2019,1,13,16
108,서울,2019-01-13 17:00:00,5.7,0.0,1.5,290.0,31.0,2.8,1014.2,1024.8,0.0,2019,1,13,17
108,서울,2019-01-13 18:00:00,4.3,0.0,1.3,250.0,45.0,3.7,1014.5,1025.2,0.0,2019,1,13,18
108,서울,2019-01-13 19:00:00,3.1,0.0,0.3,0.0,63.0,4.8,1015.1,1025.8,0.0,2019,1,13,19
108,서울,2019-01-13 20:00:00,2.1,0.0,0.9,250.0,71.0,5.0,1015.2,1026.0,0.0,2019,1,13,20
108,서울,2019-01-13 21:00:00,1.4,0.0,1.8,290.0,75.0,5.1,1015.2,1026.0,0.0,2019,1,13,21
108,서울,2019-01-13 22:00:00,0.9,0.0,1.0,270.0,78.0,5.1,1015.4,1026.3,0.0,2019,1,13,22
108,서울,2019-01-13 23:00:00,0.3,0.0,1.4,270.0,74.0,4.6,1015.7,1026.6,0.0,2019,1,13,23
108,서울,2019-01-14 00:00:00,-0.2,0.0,0.2,0.0,77.0,4.6,1015.8,1026.7,0.0,2019,1,14,0
108,서울,2019-01-14 01:00:00,-0.7,0.0,1.3,270.0,78.0,4.5,1015.6,1026.5,0.0,2019,1,14,1
108,서울,2019-01-14 02:00:00,-1.0,0.0,0.8,290.0,79.0,4.5,1015.7,1026.6,0.0,2019,1,14,2
108,서울,2019-01-14 03:00:00,-1.0,0.0,0.1,0.0,78.0,4.4,1015.9,1026.8,0.0,2019,1,14,3
108,서울,2019-01-14 04:00:00,-1.2,0.0,0.6,20.0,80.0,4.5,1015.5,1026.4,0.0,2019,1,14,4
108,서울,2019-01-14 05:00:00,-1.6,0.0,0.6,20.0,80.0,4.3,1015.2,1026.2,0.0,2019,1,14,5
108,서울,2019-01-14 06:00:00,-1.9,0.0,0.6,20.0,80.0,4.3,1015.5,1026.5,0.0,2019,1,14,6
108,서울,2019-01-14 07:00:00,-2.2,0.0,0.4,0.0,82.0,4.3,1015.8,1026.8,0.0,2019,1,14,7
108,서울,2019-01-14 08:00:00,-2.2,0.0,0.5,20.0,79.0,4.1,1016.1,1027.1,0.0,2019,1,14,8
108,서울,2019-01-14 09:00:00,-1.7,0.0,0.5,360.0,75.0,4.1,1016.3,1027.3,0.0,2019,1,14,9
108,서울,2019-01-14 10:00:00,-0.4,0.0,0.7,200.0,72.0,4.3,1017.0,1027.9,0.0,2019,1,14,10
108,서울,2019-01-14 11:00:00,1.4,0.0,0.7,360.0,64.0,4.3,1017.1,1028.0,0.0,2019,1,14,11
108,서울,2019-01-14 12:00:00,3.1,0.0,1.0,20.0,56.0,4.3,1016.5,1027.3,0.0,2019,1,14,12
108,서울,2019-01-14 13:00:00,4.1,0.0,1.0,70.0,54.0,4.4,1014.7,1025.4,0.0,2019,1,14,13
108,서울,2019-01-14 14:00:00,4.8,0.0,1.2,90.0,53.0,4.6,1014.0,1024.7,0.0,2019,1,14,14
108,서울,2019-01-14 15:00:00,5.2,0.0,1.2,160.0,52.0,4.6,1014.2,1024.9,0.0,2019,1,14,15
108,서울,2019-01-14 16:00:00,4.9,0.0,1.3,290.0,52.0,4.5,1014.2,1024.9,0.0,2019,1,14,16
108,서울,2019-01-14 17:00:00,4.2,0.0,1.0,340.0,57.0,4.7,1013.8,1024.5,0.0,2019,1,14,17
108,서울,2019-01-14 18:00:00,3.2,0.0,1.7,290.0,62.0,4.8,1013.7,1024.4,0.0,2019,1,14,18
108,서울,2019-01-14 19:00:00,2.7,0.0,1.8,290.0,68.0,5.0,1014.0,1024.8,0.0,2019,1,14,19
108,서울,2019-01-14 20:00:00,2.5,0.0,1.4,290.0,72.0,5.3,1014.0,1024.8,0.0,2019,1,14,20
108,서울,2019-01-14 21:00:00,2.2,0.0,1.1,290.0,74.0,5.3,1013.5,1024.3,0.0,2019,1,14,21
108,서울,2019-01-14 22:00:00,2.2,0.0,0.2,0.0,73.0,5.2,1013.0,1023.8,0.0,2019,1,14,22
108,서울,2019-01-14 23:00:00,2.1,0.0,0.5,340.0,73.0,5.2,1012.7,1023.5,0.0,2019,1,14,23
108,서울,2019-01-15 00:00:00,2.3,0.0,1.1,290.0,72.0,5.2,1012.6,1023.4,0.0,2019,1,15,0
108,서울,2019-01-15 01:00:00,2.4,0.0,1.8,290.0,73.0,5.3,1012.1,1022.9,0.0,2019,1,15,1
108,서울,2019-01-15 02:00:00,2.2,0.0,1.5,320.0,72.0,5.2,1012.2,1023.0,0.0,2019,1,15,2
108,서울,2019-01-15 03:00:00,1.9,0.0,1.8,320.0,72.0,5.0,1012.6,1023.4,0.0,2019,1,15,3
108,서울,2019-01-15 04:00:00,1.2,0.0,2.2,290.0,75.0,5.0,1012.4,1023.2,0.0,2019,1,15,4
108,서울,2019-01-15 05:00:00,0.3,0.0,1.8,320.0,81.0,5.1,1011.7,1022.5,0.0,2019,1,15,5
108,서울,2019-01-15 06:00:00,-0.8,0.0,1.9,270.0,83.0,4.8,1011.7,1022.6,0.0,2019,1,15,6
108,서울,2019-01-15 07:00:00,-1.5,0.0,0.8,250.0,81.0,4.4,1011.9,1022.8,0.0,2019,1,15,7
108,서울,2019-01-15 08:00:00,-1.9,0.0,0.8,200.0,79.0,4.2,1011.8,1022.7,0.0,2019,1,15,8
108,서울,2019-01-15 09:00:00,-1.5,0.0,2.2,270.0,74.0,4.1,1012.3,1023.2,0.0,2019,1,15,9
108,서울,2019-01-15 10:00:00,-0.7,0.0,2.9,290.0,69.0,4.0,1012.7,1023.6,0.0,2019,1,15,10
108,서울,2019-01-15 11:00:00,0.1,0.0,2.8,290.0,62.0,3.8,1012.7,1023.6,0.0,2019,1,15,11
108,서울,2019-01-15 12:00:00,0.0,0.0,4.1,290.0,64.0,3.9,1012.3,1023.2,0.0,2019,1,15,12
108,서울,2019-01-15 13:00:00,0.4,0.0,4.0,320.0,61.0,3.8,1012.1,1022.9,0.0,2019,1,15,13
108,서울,2019-01-15 14:00:00,1.6,0.0,3.0,270.0,49.0,3.4,1011.5,1022.3,0.0,2019,1,15,14
108,서울,2019-01-15 15:00:00,2.6,0.0,2.7,270.0,40.0,3.0,1011.4,1022.1,0.0,2019,1,15,15
108,서울,2019-01-15 16:00:00,1.1,0.0,4.3,270.0,31.0,2.1,1011.7,1022.5,0.0,2019,1,15,16
108,서울,2019-01-15 17:00:00,-1.0,0.0,4.2,290.0,43.0,2.4,1012.4,1023.3,0.0,2019,1,15,17
108,서울,2019-01-15 18:00:00,-2.8,0.0,4.2,290.0,34.0,1.7,1013.0,1024.0,0.0,2019,1,15,18
108,서울,2019-01-15 19:00:00,-3.9,0.0,4.3,290.0,43.0,2.0,1014.3,1025.3,0.0,2019,1,15,19
108,서울,2019-01-15 20:00:00,-5.3,0.0,4.3,290.0,47.0,1.9,1015.3,1026.4,0.0,2019,1,15,20
108,서울,2019-01-15 21:00:00,-6.2,0.0,2.5,290.0,51.0,2.0,1015.8,1027.0,0.0,2019,1,15,21
108,서울,2019-01-15 22:00:00,-6.5,0.0,3.2,340.0,51.0,1.9,1016.2,1027.4,0.0,2019,1,15,22
108,서울,2019-01-15 23:00:00,-6.8,0.0,2.2,340.0,51.0,1.9,1016.4,1027.6,0.0,2019,1,15,23
108,서울,2019-01-16 00:00:00,-7.1,0.0,2.5,340.0,52.0,1.9,1016.5,1027.7,0.0,2019,1,16,0
108,서울,2019-01-16 01:00:00,-7.3,0.0,4.0,340.0,52.0,1.8,1016.6,1027.8,0.0,2019,1,16,1
108,서울,2019-01-16 02:00:00,-7.7,0.0,2.8,320.0,53.0,1.8,1016.8,1028.0,0.0,2019,1,16,2
108,서울,2019-01-16 03:00:00,-8.1,0.0,2.7,320.0,50.0,1.7,1017.3,1028.6,0.0,2019,1,16,3
108,서울,2019-01-16 04:00:00,-8.8,0.0,0.5,20.0,53.0,1.7,1017.0,1028.3,0.0,2019,1,16,4
108,서울,2019-01-16 05:00:00,-9.3,0.0,3.1,270.0,51.0,1.6,1016.8,1028.1,0.0,2019,1,16,5
108,서울,2019-01-16 06:00:00,-9.4,0.0,2.1,340.0,50.0,1.5,1016.9,1028.2,0.0,2019,1,16,6
108,서울,2019-01-16 07:00:00,-9.8,0.0,1.4,320.0,51.0,1.5,1016.9,1028.2,0.0,2019,1,16,7
108,서울,2019-01-16 08:00:00,-9.8,0.0,2.2,290.0,49.0,1.4,1017.4,1028.7,0.0,2019,1,16,8
108,서울,2019-01-16 09:00:00,-9.1,0.0,2.2,320.0,46.0,1.4,1017.1,1028.4,0.0,2019,1,16,9
108,서울,2019-01-16 10:00:00,-7.2,0.0,1.7,180.0,41.0,1.5,1017.4,1028.6,0.0,2019,1,16,10
108,서울,2019-01-16 11:00:00,-5.3,0.0,1.8,270.0,34.0,1.4,1018.0,1029.1,0.0,2019,1,16,11
108,서울,2019-01-16 12:00:00,-4.6,0.0,2.9,270.0,32.0,1.4,1017.8,1028.9,0.0,2019,1,16,12
108,서울,2019-01-16 13:00:00,-4.0,0.0,3.2,290.0,28.0,1.3,1016.9,1028.0,0.0,2019,1,16,13
108,서울,2019-01-16 14:00:00,-2.7,0.0,2.9,320.0,19.0,0.9,1016.0,1027.0,0.0,2019,1,16,14
108,서울,2019-01-16 15:00:00,-1.9,0.0,2.6,290.0,21.0,1.1,1015.6,1026.6,0.0,2019,1,16,15
108,서울,2019-01-16 16:00:00,-1.7,0.0,2.6,320.0,25.0,1.4,1015.2,1026.2,0.0,2019,1,16,16
108,서울,2019-01-16 17:00:00,-1.9,0.0,1.5,270.0,29.0,1.5,1014.6,1025.6,0.0,2019,1,16,17
108,서울,2019-01-16 18:00:00,-3.2,0.0,1.7,270.0,33.0,1.6,1014.2,1025.2,0.0,2019,1,16,18
108,서울,2019-01-16 19:00:00,-3.3,0.0,1.8,270.0,37.0,1.8,1014.3,1025.3,0.0,2019,1,16,19
108,서울,2019-01-16 20:00:00,-3.1,0.0,2.5,230.0,41.0,2.0,1014.4,1025.4,0.0,2019,1,16,20
108,서울,2019-01-16 21:00:00,-3.1,0.0,2.6,230.0,55.0,2.7,1014.5,1025.5,0.0,2019,1,16,21
108,서울,2019-01-16 22:00:00,-2.9,0.0,2.2,200.0,61.0,3.0,1014.1,1025.1,0.0,2019,1,16,22
108,서울,2019-01-16 23:00:00,-2.8,0.0,1.4,200.0,67.0,3.3,1014.0,1025.0,0.0,2019,1,16,23
108,서울,2019-01-17 00:00:00,-2.6,0.0,1.6,200.0,80.0,4.1,1013.7,1024.7,0.0,2019,1,17,0
108,서울,2019-01-17 01:00:00,-2.4,0.0,0.9,200.0,80.0,4.1,1013.1,1024.1,0.0,2019,1,17,1
108,서울,2019-01-17 02:00:00,-2.4,0.0,0.1,0.0,78.0,4.0,1012.7,1023.7,0.0,2019,1,17,2
108,서울,2019-01-17 03:00:00,-2.2,0.0,0.4,0.0,78.0,4.1,1012.6,1023.6,0.0,2019,1,17,3
108,서울,2019-01-17 04:00:00,-2.1,0.0,0.3,0.0,77.0,4.1,1012.1,1023.0,0.0,2019,1,17,4
108,서울,2019-01-17 05:00:00,-2.2,0.0,0.3,0.0,78.0,4.1,1011.7,1022.6,0.0,2019,1,17,5
108,서울,2019-01-17 06:00:00,-2.1,0.0,0.3,0.0,71.0,3.7,1011.4,1022.3,0.0,2019,1,17,6
108,서울,2019-01-17 07:00:00,-2.7,0.0,0.2,0.0,75.0,3.8,1011.8,1022.8,0.0,2019,1,17,7
108,서울,2019-01-17 08:00:00,-3.1,0.0,0.8,320.0,74.0,3.6,1012.4,1023.4,0.0,2019,1,17,8
108,서울,2019-01-17 09:00:00,-2.3,0.0,1.9,290.0,66.0,3.4,1012.8,1023.8,0.0,2019,1,17,9
108,서울,2019-01-17 10:00:00,-0.7,0.0,2.9,290.0,56.0,3.2,1013.1,1024.0,0.0,2019,1,17,10
108,서울,2019-01-17 11:00:00,0.7,0.0,3.0,290.0,39.0,2.5,1013.6,1024.4,0.0,2019,1,17,11
108,서울,2019-01-17 12:00:00,1.8,0.0,2.8,320.0,27.0,1.9,1013.4,1024.2,0.0,2019,1,17,12
108,서울,2019-01-17 13:00:00,2.4,0.0,4.4,320.0,21.0,1.5,1012.3,1023.1,0.0,2019,1,17,13
108,서울,2019-01-17 14:00:00,3.2,0.0,4.5,340.0,19.0,1.5,1011.9,1022.6,0.0,2019,1,17,14
108,서울,2019-01-17 15:00:00,3.3,0.0,4.3,320.0,20.0,1.6,1012.2,1022.9,0.0,2019,1,17,15
108,서울,2019-01-17 16:00:00,4.0,0.0,3.4,270.0,20.0,1.6,1012.4,1023.1,0.0,2019,1,17,16
108,서울,2019-01-17 17:00:00,3.0,0.0,3.8,270.0,22.0,1.7,1012.9,1023.6,0.0,2019,1,17,17
108,서울,2019-01-17 18:00:00,1.6,0.0,2.9,270.0,27.0,1.8,1013.0,1023.8,0.0,2019,1,17,18
108,서울,2019-01-17 19:00:00,0.7,0.0,2.5,250.0,31.0,2.0,1013.7,1024.5,0.0,2019,1,17,19
108,서울,2019-01-17 20:00:00,0.1,0.0,1.3,290.0,39.0,2.4,1014.4,1025.3,0.0,2019,1,17,20
108,서울,2019-01-17 21:00:00,-0.7,0.0,0.6,290.0,42.0,2.4,1015.0,1025.9,0.0,2019,1,17,21
108,서울,2019-01-17 22:00:00,-1.5,0.0,0.3,0.0,40.0,2.2,1015.6,1026.6,0.0,2019,1,17,22
108,서울,2019-01-17 23:00:00,-1.8,0.0,0.7,290.0,34.0,1.8,1016.3,1027.3,0.0,2019,1,17,23
108,서울,2019-01-18 00:00:00,-2.1,0.0,0.9,320.0,35.0,1.8,1016.6,1027.6,0.0,2019,1,18,0
108,서울,2019-01-18 01:00:00,-2.6,0.0,0.9,290.0,35.0,1.8,1016.5,1027.5,0.0,2019,1,18,1
108,서울,2019-01-18 02:00:00,-3.0,0.0,1.1,290.0,35.0,1.7,1016.7,1027.7,0.0,2019,1,18,2
108,서울,2019-01-18 03:00:00,-3.1,0.0,1.0,290.0,34.0,1.7,1016.7,1027.7,0.0,2019,1,18,3
108,서울,2019-01-18 04:00:00,-3.6,0.0,0.9,290.0,34.0,1.6,1016.2,1027.3,0.0,2019,1,18,4
108,서울,2019-01-18 05:00:00,-4.0,0.0,1.4,270.0,41.0,1.9,1016.5,1027.6,0.0,2019,1,18,5
108,서울,2019-01-18 06:00:00,-4.3,0.0,0.8,290.0,42.0,1.9,1016.7,1027.8,0.0,2019,1,18,6
108,서울,2019-01-18 07:00:00,-4.3,0.0,0.7,340.0,42.0,1.9,1017.4,1028.5,0.0,2019,1,18,7
108,서울,2019-01-18 08:00:00,-4.6,0.0,0.8,340.0,44.0,1.9,1018.1,1029.2,0.0,2019,1,18,8
108,서울,2019-01-18 09:00:00,-3.9,0.0,0.4,0.0,39.0,1.8,1018.5,1029.6,0.0,2019,1,18,9
108,서울,2019-01-18 10:00:00,-1.4,0.0,1.3,20.0,35.0,1.9,1017.9,1028.9,0.0,2019,1,18,10
108,서울,2019-01-18 11:00:00,1.8,0.0,0.7,290.0,30.0,2.1,1018.3,1029.1,0.0,2019,1,18,11
108,서울,2019-01-18 12:00:00,4.3,0.0,1.7,180.0,26.0,2.2,1017.8,1028.5,0.0,2019,1,18,12
108,서울,2019-01-18 13:00:00,5.3,0.0,2.9,200.0,23.0,2.0,1016.5,1027.2,0.0,2019,1,18,13
