지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),현상번호(국내식),지면온도(°C),10cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2019-01-09 5:00,-8.8,,1.1,50,33,1,1023.7,1035.1,,,,0,0,,,,-10.1,-1.9,0.6
108,서울,2019-01-09 6:00,-9.2,,0.8,360,35,1.1,1024.1,1035.5,,,,0,0,,,,-10.3,-2.2,0.6
108,서울,2019-01-09 7:00,-9.3,,0.5,20,36,1.1,1024.5,1035.9,,,,0,0,,,,-10.9,-2.4,0.6
108,서울,2019-01-09 8:00,-9.3,,0.9,20,37,1.1,1024.5,1035.9,0,0,,3,0,Ci,,,-11,-2.6,0.6
108,서울,2019-01-09 9:00,-8.6,,1.5,50,35,1.1,1024.9,1036.3,0.5,0.28,,4,0,Ci,,,-7.9,-2.7,0.6
108,서울,2019-01-09 10:00,-6.2,,1,50,31,1.2,1025.3,1036.6,1,0.85,,7,0,Ci,,,-1.5,-2.5,0.5
108,서울,2019-01-09 11:00,-3.6,,1.2,50,27,1.3,1024.9,1036,1,1.27,,7,0,Ci,,,3.1,-2,0.5
108,서울,2019-01-09 12:00,-2.4,,1.6,50,25,1.3,1023.7,1034.8,0.7,1.29,,9,0,Ci,,,5.8,-1.6,0.5
108,서울,2019-01-09 13:00,-1.9,,1.4,50,23,1.2,1022.7,1033.7,0.2,1.07,,9,0,Ci,,,5.2,-1.2,0.5
108,서울,2019-01-09 14:00,-0.8,,0.8,20,20,1.1,1021.8,1032.8,0.9,1.3,,5,0,Ci,,,8.1,-0.9,0.5
108,서울,2019-01-09 15:00,0.7,,1.3,200,19,1.2,1021.7,1032.6,1,1.13,,6,0,Ci,,,5.8,-0.7,0.5
108,서울,2019-01-09 16:00,0.8,,1.4,320,20,1.3,1021.2,1032.1,1,0.87,,8,0,Ci,,,2.8,-0.6,0.4
108,서울,2019-01-09 17:00,-0.4,,1.9,320,22,1.3,1020.6,1031.6,1,0.39,,6,0,Ci,,,-1.9,-0.5,0.5
108,서울,2019-01-09 18:00,-2,,1.4,290,24,1.3,1020.4,1031.4,0.1,0.02,,5,0,Ci,,,-3.7,-0.4,0.5
108,서울,2019-01-09 19:00,-2.8,,0.8,270,27,1.3,1020.2,1031.3,,,,8,2,,70,,-4.2,-0.4,0.5
108,서울,2019-01-09 20:00,-3.4,,1.7,290,29,1.4,1020,1031.1,,,,10,1,,,,-4.7,-0.4,0.5
108,서울,2019-01-09 21:00,-4,,1.6,290,30,1.4,1019.6,1030.7,,,,6,0,Ci,,,-5,-0.6,0.5
108,서울,2019-01-09 22:00,-4.2,,1.6,270,30,1.3,1019.6,1030.7,,,,10,9,,67,,-4.7,-0.7,0.5
108,서울,2019-01-09 23:00,-4.4,,1.7,270,30,1.3,1019.1,1030.2,,,,10,9,,63,,-4.6,-0.8,0.5
108,서울,2019-01-10 0:00,-4.3,,1.4,270,31,1.4,1018.4,1029.5,,,,9,9,Ac,45,,-3.8,-0.9,0.5
108,서울,2019-01-10 1:00,-4.1,,1.2,290,31,1.4,1017.8,1028.9,,,,10,10,,45,,-3.7,-1,0.5
108,서울,2019-01-10 2:00,-3.9,,2.6,290,31,1.4,1017.8,1028.9,,,,10,10,,41,,-3.6,-1.1,0.5
108,서울,2019-01-10 3:00,-4.2,,1.4,250,30,1.3,1017.6,1028.7,,,,9,9,Ac,38,,-4.2,-1.1,0.5
108,서울,2019-01-10 4:00,-4,,1.7,290,29,1.3,1017,1028.1,,,,10,10,As,32,,-3.6,-1.1,0.5
108,서울,2019-01-10 5:00,-4.1,,2.2,270,30,1.4,1016.4,1027.5,,,,10,10,As,32,,-3.9,-1.1,0.5
108,서울,2019-01-10 6:00,-4.2,,0.4,0,31,1.4,1016.3,1027.4,,,,10,10,As,32,,-4.8,-1.2,0.5
108,서울,2019-01-10 7:00,-4.3,,0.5,360,30,1.3,1016.2,1027.3,,,,9,9,As,26,,-4.2,-1.2,0.5
108,서울,2019-01-10 8:00,-4.1,,0.5,20,32,1.5,1015.9,1027,0,0,,9,9,As,28,,-4.4,-1.2,0.5
108,서울,2019-01-10 9:00,-3.8,,0.6,20,33,1.5,1016,1027.1,0.2,0.18,,8,8,Sc,11,,-2.6,-1.3,0.5
108,서울,2019-01-10 10:00,-2.2,,1,340,32,1.7,1016.2,1027.2,0.4,0.48,,9,9,Sc,11,,1,-1.2,0.5
108,서울,2019-01-10 11:00,-1,,0.4,0,32,1.8,1016.1,1027,0,0.5,,9,9,Sc,11,,2.7,-1,0.5
108,서울,2019-01-10 12:00,2,,1.6,290,36,2.5,1015.1,1025.9,0.9,1.47,,4,4,Ac,32,,11.6,-0.8,0.5
108,서울,2019-01-10 13:00,2.2,,2.5,230,43,3.1,1014.2,1025,0.5,1.12,,7,2,ScAs,12,,6.7,-0.6,0.5
108,서울,2019-01-10 14:00,1.9,,3,290,39,2.7,1013.8,1024.6,0,0.61,,10,8,ScAs,12,,4.6,-0.5,0.5
108,서울,2019-01-10 15:00,2.3,,3,290,50,3.6,1013.9,1024.7,0.4,0.7,,7,7,Sc,14,,4.6,-0.4,0.5
108,서울,2019-01-10 16:00,2.7,,2.7,250,51,3.8,1014.2,1025,0.7,0.64,,8,8,Sc,14,,3.5,-0.4,0.5
108,서울,2019-01-10 17:00,2.2,,1.8,270,54,3.9,1014.5,1025.3,0,0.21,,9,9,Sc,14,,0.9,-0.3,0.5
108,서울,2019-01-10 18:00,1.5,,1.6,290,60,4.1,1014.6,1025.4,0,0.01,,9,9,Sc,13,,-0.8,-0.3,0.5
108,서울,2019-01-10 19:00,1,,1.6,270,65,4.3,1015.3,1026.2,,,,7,7,,13,,-1.2,-0.3,0.5
108,서울,2019-01-10 20:00,0.8,,1.9,200,69,4.5,1015.8,1026.7,,,,1,1,,12,40,-0.4,-0.3,0.5
108,서울,2019-01-10 21:00,0.6,,0.8,230,75,4.8,1015.4,1026.3,,,,9,9,Sc,10,40,-0.7,-0.2,0.5
108,서울,2019-01-10 22:00,0.6,,0.3,0,77,4.9,1015.3,1026.2,,,,1,1,,11,40,-0.7,-0.3,0.5
108,서울,2019-01-10 23:00,0.5,,0.7,20,78,5,1015.1,1026,,,,0,0,,,40,-0.7,-0.2,0.5
108,서울,2019-01-11 0:00,0.6,,0.7,270,75,4.8,1015.2,1026.1,,,,9,9,Sc,10,40,-0.6,-0.2,0.5
108,서울,2019-01-11 1:00,0.7,,0.6,290,75,4.8,1015.3,1026.2,,,,1,1,,10,40,-0.9,-0.2,0.5
108,서울,2019-01-11 2:00,0.8,,0.4,0,74,4.8,1015.4,1026.3,,,,4,4,,11,40,-1,-0.2,0.5
108,서울,2019-01-11 3:00,0.6,,0.7,320,75,4.8,1015.5,1026.4,,,,9,9,Sc,10,40,-1.5,-0.2,0.5
108,서울,2019-01-11 4:00,0.3,,0.4,0,76,4.8,1015.3,1026.2,,,,9,9,Sc,10,40,-1.1,-0.2,0.5
108,서울,2019-01-11 5:00,0.1,,0.6,20,76,4.7,1015.2,1026.1,,,,9,9,Sc,10,40,-1.5,-0.2,0.5
108,서울,2019-01-11 6:00,0.1,,1,20,75,4.6,1015.6,1026.5,,,,9,9,Sc,10,40,-1,-0.2,0.5
108,서울,2019-01-11 7:00,-0.1,,0.6,20,76,4.6,1016.2,1027.1,,,,9,9,Sc,10,40,-1.6,-0.2,0.5
108,서울,2019-01-11 8:00,-0.3,,1.1,20,78,4.7,1016.1,1027,0,0,,8,0,Ci,,40,-2.4,-0.2,0.5
108,서울,2019-01-11 9:00,-0.2,,1.3,50,75,4.5,1016.1,1027,0.2,0.19,,0,0,,,40,-1.5,-0.2,0.5
108,서울,2019-01-11 10:00,1.1,,1.3,70,66,4.4,1016.4,1027.3,1,0.63,,1,0,Ci,,40,2.3,-0.2,0.5
108,서울,2019-01-11 11:00,2.9,,1.3,90,56,4.2,1016.1,1026.9,1,1.2,,0,0,,,40,8.2,-0.2,0.5
108,서울,2019-01-11 12:00,4.7,,1.2,110,47,4,1015.6,1026.3,1,1.49,,0,0,,,40,12.5,-0.2,0.5
108,서울,2019-01-11 13:00,5.9,,0.8,270,42,3.9,1014.9,1025.5,1,1.64,,4,2,ScCi,8,40,15.5,-0.1,0.5
108,서울,2019-01-11 14:00,6.8,,0.9,340,41,4.1,1013.7,1024.3,1,1.51,,3,0,Ci,,40,15,-0.1,0.5
108,서울,2019-01-11 15:00,6.5,,0.9,340,43,4.2,1013.7,1024.3,1,1.13,,7,7,Ac,40,40,10,-0.1,0.5
108,서울,2019-01-11 16:00,6,,0.8,50,43,4,1013.4,1024,0.4,0.5,,6,6,Ac,40,40,6.2,-0.1,0.5
108,서울,2019-01-11 17:00,5,,1.2,50,45,3.9,1013.1,1023.8,0.3,0.22,,7,7,Ac,40,40,1.5,-0.1,0.5
108,서울,2019-01-11 18:00,4.3,,1.2,340,45,3.7,1013.5,1024.2,0,0.02,,9,9,Ac,42,40,-0.3,-0.2,0.5
108,서울,2019-01-11 19:00,3.7,,2.2,290,47,3.8,1013.6,1024.3,,,,9,9,,41,40,-0.8,-0.1,0.5
108,서울,2019-01-11 20:00,2.9,,1.2,320,49,3.7,1013.2,1023.9,,,,7,7,,39,40,-1.9,-0.1,0.5
108,서울,2019-01-11 21:00,2.2,,0.6,360,52,3.7,1012.3,1023.1,,,,7,7,Ac,37,40,-2.2,-0.1,0.5
108,서울,2019-01-11 22:00,1.6,,1.5,290,54,3.7,1011.9,1022.7,,,,7,3,,34,40,-2.7,-0.1,0.6
108,서울,2019-01-11 23:00,1.6,,0.6,320,54,3.7,1012,1022.8,,,,9,9,,35,40,-1.5,-0.1,0.5
108,서울,2019-01-12 0:00,1.2,,0.4,0,58,3.9,1011.4,1022.2,,,,8,8,,,40,-1.6,-0.1,0.5
108,서울,2019-01-12 1:00,1.5,,0.2,0,52,3.5,1011.2,1022,,,,8,8,,37,40,-1.1,-0.1,0.5
108,서울,2019-01-12 2:00,1.4,,0.6,290,56,3.8,1011.3,1022.1,,,,10,9,,32,40,-0.9,-0.1,0.5
108,서울,2019-01-12 3:00,1.5,,0.4,0,54,3.7,1011.6,1022.4,,,,9,9,Ac,31,40,-0.8,-0.1,0.5
108,서울,2019-01-12 4:00,1.4,,0.4,0,52,3.5,1011.3,1022.1,,,,10,10,As,27,40,-0.6,-0.1,0.5
108,서울,2019-01-12 5:00,1.5,,0.8,20,53,3.6,1011.3,1022.1,,,,10,10,As,26,40,-0.6,-0.1,0.5
108,서울,2019-01-12 6:00,1.5,,0.3,0,54,3.7,1011.6,1022.4,,,,10,10,As,26,40,-0.7,-0.1,0.5
108,서울,2019-01-12 7:00,1.3,,0.3,0,53,3.6,1012,1022.8,,,,9,9,Ac,38,40,-1.1,-0.1,0.5
108,서울,2019-01-12 8:00,1,,0.7,360,56,3.7,1012,1022.8,0,0,,8,8,Ac,36,40,-1.7,-0.1,0.5
108,서울,2019-01-12 9:00,1.3,,0.4,0,51,3.4,1012.2,1023,0,0.17,,8,1,ScAc,9,40,0.4,-0.1,0.5
108,서울,2019-01-12 10:00,2.5,,1.5,270,52,3.8,1012.6,1023.4,0.2,0.5,,7,7,Sc,18,40,2.7,-0.1,0.5
108,서울,2019-01-12 11:00,3.8,,1,270,46,3.7,1012.3,1023,0.5,0.8,,0,0,,,40,7.7,-0.1,0.5
108,서울,2019-01-12 12:00,5.7,,1.3,290,37,3.4,1011.6,1022.2,1,1.4,,0,0,,,40,12.5,-0.1,0.5
108,서울,2019-01-12 13:00,6.8,,2,290,35,3.5,1011,1021.6,1,1.41,,8,8,Sc,19,40,14.5,0,0.5
108,서울,2019-01-12 14:00,7,,2.9,290,35,3.5,1010.8,1021.3,1,1.32,,6,2,ScAc,14,40,13.1,0,0.5
108,서울,2019-01-12 15:00,7.8,,1.8,290,33,3.5,1010.6,1021.1,1,1.28,,3,3,Sc,16,40,13.4,0,0.5
108,서울,2019-01-12 16:00,6.9,,1.7,250,34,3.4,1011.6,1022.2,0.6,0.53,,2,2,Sc,16,40,6.1,0,0.6
108,서울,2019-01-12 17:00,5.5,,2.9,270,42,3.8,1012.5,1023.1,0.7,0.28,,1,1,Sc,16,40,1.9,0,0.5
108,서울,2019-01-12 18:00,3.8,,2.8,290,46,3.7,1013,1023.7,0,0.02,,1,1,Sc,14,40,-0.9,-0.1,0.6
108,서울,2019-01-12 19:00,2.7,,1.1,340,48,3.6,1012.9,1023.6,,,,0,0,,,40,-2,-0.1,0.6
108,서울,2019-01-12 20:00,2.2,,1.6,290,45,3.2,1013.1,1023.9,,,,0,0,,,40,-2.4,-0.1,0.5
108,서울,2019-01-12 21:00,1.4,,2.7,290,50,3.4,1013,1023.8,,,,0,0,,,40,-2.7,0,0.5
108,서울,2019-01-12 22:00,0.7,,1,270,53,3.4,1013.2,1024,,,,0,0,,,40,-3.5,-0.1,0.6
108,서울,2019-01-12 23:00,0,,0.5,20,53,3.2,1013.1,1024,,,,0,0,,,40,-4.2,0,0.5
108,서울,2019-01-13 0:00,-0.6,,1.3,290,56,3.3,1013.5,1024.4,,,,0,0,,,40,-4.4,-0.1,0.5
108,서울,2019-01-13 1:00,-1,,1.9,270,60,3.4,1013.9,1024.8,,,,0,0,,,40,-4,-0.1,0.5
108,서울,2019-01-13 2:00,-0.8,,1.4,270,61,3.5,1014.7,1025.6,,,,0,0,,,40,-3.9,-0.1,0.6
108,서울,2019-01-13 3:00,-1.4,,0.8,270,60,3.3,1014.8,1025.7,,,,0,0,,,40,-4.7,0,0.5
108,서울,2019-01-13 4:00,-2.2,,0.6,50,59,3.1,1014.3,1025.3,,,,0,0,,,40,-5.2,-0.1,0.6
108,서울,2019-01-13 5:00,-2.6,,0.9,360,62,3.1,1014.1,1025.1,,,,0,0,,,40,-5.6,0,0.6
108,서울,2019-01-13 6:00,-2.9,,0.7,360,64,3.2,1014,1025,,,,0,0,,,40,-5.9,-0.1,0.5
108,서울,2019-01-13 7:00,-2.9,,0.5,20,63,3.1,1014.2,1025.2,,,,0,0,,,40,-6.1,-0.1,0.5
108,서울,2019-01-13 8:00,-2.9,,0.5,360,64,3.2,1014.7,1025.7,0,0,,0,0,,,40,-6,-0.1,0.5
108,서울,2019-01-13 9:00,-2.4,,0.4,0,56,2.9,1015.4,1026.4,0.4,0.22,,0,0,,,40,-3.5,-0.1,0.6
108,서울,2019-01-13 10:00,-0.3,,1.5,270,51,3,1015.7,1026.6,1,0.75,,0,0,,,40,1.7,-0.1,0.5
108,서울,2019-01-13 11:00,2.5,,1.6,270,42,3.1,1015.7,1026.5,1,1.23,,0,0,,,40,8.4,-0.1,0.6
108,서울,2019-01-13 12:00,4,,1.6,290,32,2.6,1014.9,1025.6,1,1.57,,0,0,,,40,12.7,-0.1,0.5
108,서울,2019-01-13 13:00,6.3,,2.3,200,31,3,1014,1024.6,1,1.72,,0,0,,,40,15.1,-0.1,0.5
108,서울,2019-01-13 14:00,7,,2.4,290,26,2.6,1013.9,1024.5,1,1.69,,0,0,,,40,15.7,-0.1,0.5
108,서울,2019-01-13 15:00,7.1,,3,270,25,2.5,1014.1,1024.7,1,1.41,,0,0,,,40,13,-0.1,0.5
108,서울,2019-01-13 16:00,7.2,,1.7,290,26,2.6,1013.8,1024.4,1,0.95,,0,0,,,40,8.5,0,0.6
108,서울,2019-01-13 17:00,5.7,,1.5,290,31,2.8,1014.2,1024.8,1,0.39,,0,0,,,40,1.4,-0.1,0.5
108,서울,2019-01-13 18:00,4.3,,1.3,250,45,3.7,1014.5,1025.2,0.2,0.04,,0,0,,,40,-1.7,-0.1,0.6
108,서울,2019-01-13 19:00,3.1,,0.3,0,63,4.8,1015.1,1025.8,,,,0,0,,,40,-2.5,-0.1,0.5
108,서울,2019-01-13 20:00,2.1,,0.9,250,71,5,1015.2,1026,,,,0,0,,,40,-2.6,-0.1,0.5
108,서울,2019-01-13 21:00,1.4,,1.8,290,75,5.1,1015.2,1026,,,,0,0,,,40,-2.7,0,0.6
108,서울,2019-01-13 22:00,0.9,,1,270,78,5.1,1015.4,1026.3,,,,0,0,,,40,-2.9,-0.1,0.5
108,서울,2019-01-13 23:00,0.3,,1.4,270,74,4.6,1015.7,1026.6,,,,0,0,,,40,-3.3,-0.1,0.6
108,서울,2019-01-14 0:00,-0.2,,0.2,0,77,4.6,1015.8,1026.7,,,,0,0,,,40,-3.7,-0.1,0.6
108,서울,2019-01-14 1:00,-0.7,,1.3,270,78,4.5,1015.6,1026.5,,,,0,0,,,40,-3.6,-0.1,0.6
108,서울,2019-01-14 2:00,-1,,0.8,290,79,4.5,1015.7,1026.6,,,,0,0,,,40,-4.3,-0.1,0.6
108,서울,2019-01-14 3:00,-1,,0.1,0,78,4.4,1015.9,1026.8,,,,0,0,,,4019,-4.5,-0.1,0.6
108,서울,2019-01-14 4:00,-1.2,,0.6,20,80,4.5,1015.5,1026.4,,,,0,0,,,19,-4.7,-0.1,0.6
108,서울,2019-01-14 5:00,-1.6,,0.6,20,80,4.3,1015.2,1026.2,,,,0,0,,,19,-5,-0.1,0.6
108,서울,2019-01-14 6:00,-1.9,,0.6,20,80,4.3,1015.5,1026.5,,,,0,0,,,19,-5,-0.1,0.6
108,서울,2019-01-14 7:00,-2.2,,0.4,0,82,4.3,1015.8,1026.8,,,,0,0,,,19,-5.2,-0.1,0.6
108,서울,2019-01-14 8:00,-2.2,,0.5,20,79,4.1,1016.1,1027.1,0,0,,0,0,,,19,-5.3,-0.1,0.6
108,서울,2019-01-14 9:00,-1.7,,0.5,360,75,4.1,1016.3,1027.3,0,0.17,,0,0,,,19,-2.6,-0.1,0.6
108,서울,2019-01-14 10:00,-0.4,,0.7,200,72,4.3,1017,1027.9,0,0.29,,10,10,Sc,7,19,1.1,-0.1,0.6
108,서울,2019-01-14 11:00,1.4,,0.7,360,64,4.3,1017.1,1028,0,0.81,,3,3,Sc,8,4019,4.7,-0.1,0.6
108,서울,2019-01-14 12:00,3.1,,1,20,56,4.3,1016.5,1027.3,0.2,1.08,,2,2,Sc,7,40,7.4,-0.1,0.6
108,서울,2019-01-14 13:00,4.1,,1,70,54,4.4,1014.7,1025.4,0,1.06,,9,0,Cs,,40,8,-0.1,0.6
108,서울,2019-01-14 14:00,4.8,,1.2,90,53,4.6,1014,1024.7,0,0.97,,10,0,Cs,,40,7.8,-0.1,0.6
108,서울,2019-01-14 15:00,5.2,,1.2,160,52,4.6,1014.2,1024.9,0.2,0.88,,10,0,Cs,,40,6.9,-0.1,0.6
108,서울,2019-01-14 16:00,4.9,,1.3,290,52,4.5,1014.2,1024.9,0,0.49,,8,0,Ci,,40,4.9,-0.1,0.6
108,서울,2019-01-14 17:00,4.2,,1,340,57,4.7,1013.8,1024.5,0,0.26,,8,0,Ci,,40,1.3,-0.1,0.6
108,서울,2019-01-14 18:00,3.2,,1.7,290,62,4.8,1013.7,1024.4,0,0.02,,6,0,Ci,,40,-1.5,-0.1,0.6
108,서울,2019-01-14 19:00,2.7,,1.8,290,68,5,1014,1024.8,,,,8,8,,10,40,-0.8,-0.1,0.6
108,서울,2019-01-14 20:00,2.5,,1.4,290,72,5.3,1014,1024.8,,,,7,7,,11,40,-0.8,-0.1,0.6
108,서울,2019-01-14 21:00,2.2,,1.1,290,74,5.3,1013.5,1024.3,,,,9,9,Sc,9,40,-1.1,-0.1,0.6
108,서울,2019-01-14 22:00,2.2,,0.2,0,73,5.2,1013,1023.8,,,,10,10,,8,40,-0.1,-0.1,0.6
108,서울,2019-01-14 23:00,2.1,,0.5,340,73,5.2,1012.7,1023.5,,,,10,2,,8,40,-0.2,0,0.6
108,서울,2019-01-15 0:00,2.3,,1.1,290,72,5.2,1012.6,1023.4,,,,9,9,,,40,0,0,0.6
108,서울,2019-01-15 1:00,2.4,,1.8,290,73,5.3,1012.1,1022.9,,,,10,10,,8,40,0,-0.1,0.6
108,서울,2019-01-15 2:00,2.2,,1.5,320,72,5.2,1012.2,1023,,,,9,9,,8,40,-0.1,-0.1,0.6
108,서울,2019-01-15 3:00,1.9,,1.8,320,72,5,1012.6,1023.4,,,,10,7,ScAs,8,40,-0.1,-0.1,0.6
108,서울,2019-01-15 4:00,1.2,,2.2,290,75,5,1012.4,1023.2,,,,10,8,ScAs,7,40,-1,-0.1,0.6
108,서울,2019-01-15 5:00,0.3,,1.8,320,81,5.1,1011.7,1022.5,,,,6,6,Sc,6,4019,-2.1,-0.1,0.6
108,서울,2019-01-15 6:00,-0.8,,1.9,270,83,4.8,1011.7,1022.6,,,,0,0,,,19,-2.8,-0.1,0.6
108,서울,2019-01-15 7:00,-1.5,,0.8,250,81,4.4,1011.9,1022.8,,,,0,0,,,19,-3.4,0,0.6
108,서울,2019-01-15 8:00,-1.9,,0.8,200,79,4.2,1011.8,1022.7,0,0,,0,0,,,19,-3.5,-0.1,0.6
108,서울,2019-01-15 9:00,-1.5,,2.2,270,74,4.1,1012.3,1023.2,0,0.16,,5,3,ScCi,7,19,-1.3,-0.1,0.6
108,서울,2019-01-15 10:00,-0.7,,2.9,290,69,4,1012.7,1023.6,0,0.41,,7,7,Sc,10,4019,1.1,0,0.6
108,서울,2019-01-15 11:00,0.1,,2.8,290,62,3.8,1012.7,1023.6,0.5,0.85,,3,3,Sc,6,40,3.8,-0.1,0.6
108,서울,2019-01-15 12:00,0,0,4.1,290,64,3.9,1012.3,1023.2,0.1,0.71,,8,8,Sc,7,4005,3.1,-0.1,0.7
108,서울,2019-01-15 13:00,0.4,,4,320,61,3.8,1012.1,1022.9,0,0.75,,7,7,Sc,7,4005,4.5,-0.1,0.6
108,서울,2019-01-15 14:00,1.6,,3,270,49,3.4,1011.5,1022.3,0.9,1.26,,6,6,Sc,8,40,9.2,-0.1,0.6
108,서울,2019-01-15 15:00,2.6,0,2.7,270,40,3,1011.4,1022.1,1,1.32,,6,6,Sc,11,40,9.7,0,0.6
108,서울,2019-01-15 16:00,1.1,,4.3,270,31,2.1,1011.7,1022.5,1,0.98,,1,1,Sc,14,40,4.6,-0.1,0.6
108,서울,2019-01-15 17:00,-1,,4.2,290,43,2.4,1012.4,1023.3,1,0.46,,0,0,,,,-1.4,0,0.7
108,서울,2019-01-15 18:00,-2.8,,4.2,290,34,1.7,1013,1024,0.2,0.03,,1,0,Ci,,,-3.2,-0.1,0.6
108,서울,2019-01-15 19:00,-3.9,,4.3,290,43,2,1014.3,1025.3,,,,0,0,,,,-3.9,-0.1,0.6
108,서울,2019-01-15 20:00,-5.3,,4.3,290,47,1.9,1015.3,1026.4,,,,0,0,,,,-4.9,0,0.7
108,서울,2019-01-15 21:00,-6.2,,2.5,290,51,2,1015.8,1027,,,,0,0,,,,-5.5,0,0.7
108,서울,2019-01-15 22:00,-6.5,,3.2,340,51,1.9,1016.2,1027.4,,,,1,0,,,,-6.1,-0.1,0.7
108,서울,2019-01-15 23:00,-6.8,,2.2,340,51,1.9,1016.4,1027.6,,,,0,0,,,,-6.6,-0.1,0.6
108,서울,2019-01-16 0:00,-7.1,,2.5,340,52,1.9,1016.5,1027.7,,,,0,0,,,,-7,-0.1,0.6
108,서울,2019-01-16 1:00,-7.3,,4,340,52,1.8,1016.6,1027.8,,,,0,0,,,,-7.2,-0.1,0.7
108,서울,2019-01-16 2:00,-7.7,,2.8,320,53,1.8,1016.8,1028,,,,0,0,,,,-7.7,-0.1,0.7
108,서울,2019-01-16 3:00,-8.1,,2.7,320,50,1.7,1017.3,1028.6,,,,0,0,,,,-8.1,-0.3,0.7
108,서울,2019-01-16 4:00,-8.8,,0.5,20,53,1.7,1017,1028.3,,,,0,0,,,,-8.7,-0.4,0.6
108,서울,2019-01-16 5:00,-9.3,,3.1,270,51,1.6,1016.8,1028.1,,,,0,0,,,,-8.9,-0.5,0.7
108,서울,2019-01-16 6:00,-9.4,,2.1,340,50,1.5,1016.9,1028.2,,,,0,0,,,,-9.2,-0.6,0.7
108,서울,2019-01-16 7:00,-9.8,,1.4,320,51,1.5,1016.9,1028.2,,,,0,0,,,,-9.6,-0.8,0.7
108,서울,2019-01-16 8:00,-9.8,,2.2,290,49,1.4,1017.4,1028.7,0,0,,6,0,Ci,,,-9.3,-0.9,0.7
108,서울,2019-01-16 9:00,-9.1,,2.2,320,46,1.4,1017.1,1028.4,0.4,0.24,,7,0,Ci,,,-6.7,-1.1,0.7
108,서울,2019-01-16 10:00,-7.2,,1.7,180,41,1.5,1017.4,1028.6,0.9,0.7,,9,0,Ci,,,-0.6,-1.1,0.7
108,서울,2019-01-16 11:00,-5.3,,1.8,270,34,1.4,1018,1029.1,1,1.27,,9,0,Ci,,,4.8,-0.9,0.7
108,서울,2019-01-16 12:00,-4.6,,2.9,270,32,1.4,1017.8,1028.9,1,1.24,,6,0,Ci,,,5.7,-0.7,0.7
108,서울,2019-01-16 13:00,-4,,3.2,290,28,1.3,1016.9,1028,1,1.87,,1,0,Ci,,,10.1,-0.5,0.7
108,서울,2019-01-16 14:00,-2.7,,2.9,320,19,0.9,1016,1027,1,1.84,,0,0,,,,11.1,-0.4,0.7
108,서울,2019-01-16 15:00,-1.9,,2.6,290,21,1.1,1015.6,1026.6,1,1.56,,0,0,,,,9.4,-0.3,0.7
108,서울,2019-01-16 16:00,-1.7,,2.6,320,25,1.4,1015.2,1026.2,1,1.1,,0,0,,,,4.7,-0.3,0.7
108,서울,2019-01-16 17:00,-1.9,,1.5,270,29,1.5,1014.6,1025.6,1,0.5,,1,0,Ci,,,-2,-0.3,0.7
108,서울,2019-01-16 18:00,-3.2,,1.7,270,33,1.6,1014.2,1025.2,0.3,0.04,,3,3,Sc,10,,-3.6,-0.2,0.7
108,서울,2019-01-16 19:00,-3.3,,1.8,270,37,1.8,1014.3,1025.3,,,,9,7,,9,,-2.6,-0.2,0.6
108,서울,2019-01-16 20:00,-3.1,,2.5,230,41,2,1014.4,1025.4,,,,9,8,,7,,-2.4,-0.2,0.6
108,서울,2019-01-16 21:00,-3.1,0,2.6,230,55,2.7,1014.5,1025.5,,,,9,9,Sc,7,5,-1.8,-0.2,0.7
108,서울,2019-01-16 22:00,-2.9,,2.2,200,61,3,1014.1,1025.1,,,,9,9,Sc,6,5,-1.6,-0.3,0.7
108,서울,2019-01-16 23:00,-2.8,,1.4,200,67,3.3,1014,1025,,,,8,8,Sc,5,5,-1.7,-0.2,0.6
108,서울,2019-01-17 0:00,-2.6,0,1.6,200,80,4.1,1013.7,1024.7,,,,8,8,,,5,-1.7,-0.2,0.7
108,서울,2019-01-17 1:00,-2.4,,0.9,200,80,4.1,1013.1,1024.1,,,,8,8,Sc,15,5,-1.8,-0.2,0.7
108,서울,2019-01-17 2:00,-2.4,,0.1,0,78,4,1012.7,1023.7,,,,9,9,Sc,14,5,-1.8,-0.3,0.7
108,서울,2019-01-17 3:00,-2.2,0,0.4,0,78,4.1,1012.6,1023.6,,,,8,8,Sc,13,5,-1.8,-0.3,0.7
108,서울,2019-01-17 4:00,-2.1,,0.3,0,77,4.1,1012.1,1023,,,,9,9,Sc,14,,-1.9,-0.3,0.7
108,서울,2019-01-17 5:00,-2.2,,0.3,0,78,4.1,1011.7,1022.6,,,,8,8,Sc,14,,-2.8,-0.3,0.7
108,서울,2019-01-17 6:00,-2.1,,0.3,0,71,3.7,1011.4,1022.3,,,,6,6,Sc,10,,-3.2,-0.3,0.7
108,서울,2019-01-17 7:00,-2.7,,0.2,0,75,3.8,1011.8,1022.8,,,,0,0,,,,-5.5,-0.3,0.7
108,서울,2019-01-17 8:00,-3.1,,0.8,320,74,3.6,1012.4,1023.4,0,0,,0,0,,,,-5.8,-0.4,0.7
